DVD_Title|Studio|Released|Status|Sound|Versions|Price|Rating|Year|Genre|Aspect|UPC|DVD_ReleaseDate|ID|Timestamp|Updated
Tactics #2|Manga Entertainment||Out|SUB|4:3|24.98|MA13|2004|Anime|1.33:1|013138206794|2006-09-26 00:00:00|89730|2013-11-21 00:00:00|1
Tactics #3|Manga Entertainment||Out|5.1|LBX, 16:9|24.98|MA13|2004|Anime|1.85:1|013138206992|2007-01-23 00:00:00|99014|2013-11-21 00:00:00|1
Tactics #4|Manga Entertainment||Out|SUB|4:3|24.98|MA13|2004|Anime|1.33:1|013138500595|2007-03-27 00:00:00|101641|2013-11-21 00:00:00|1
Tactics #5|Manga Entertainment||Out|SUB|4:3|24.97|MA13|2004|Anime|1.33:1|013138500694|2008-03-11 00:00:00|133523|2013-11-21 00:00:00|1
Tails Of Abbygail: Abbygail Finds Betty / Dreams Come True|Engine 15 Media Group||Out|2.0|4:3|14.95|NR|UNK|Family|1.33:1|760137553892|2013-11-19 00:00:00|251035|2013-11-19 00:00:00|1
Tank Girl (Shout! Factory/ Collector's Edition/ DVD & Blu-ray Combo)|Shout! Factory||Out|2.0|LBX, 16:9, BLU-RAY|24.97|R|1995|SciFi|2.35:1|826663144840|2013-11-19 00:00:00|250994|2013-11-19 00:00:00|1
Tank Top Arms, Bikini Belly / Boy Short Bottoms|Gaiam||Discontinued|2.0|4:3|14.98|NR|UNK|Exercise|1.33:1|018713519610|2007-04-03 00:00:00|102767|2013-11-22 00:00:00|1
Tapping Solution: Try It On Everything|Passion River||Discontinued|2.0|4:3|24.95|NR|2008|Documentary|1.33:1|013964656275|2011-10-04 00:00:00|212713|2013-11-21 00:00:00|1
Taylor's Fundamentals Of Nursing (7th Ed.) + PrepU + Taylor's Video Guide To Clinical Nursing Skills (2nd Ed.) (Book w/ DVD)|Lippincott Williams & Wilkins||Out|2.0|4:3|251.32|NR|2013|Special Interest|1.33:1|9781469859798|2013-11-15 00:00:00|256195|2013-11-21 00:00:00|0
Taylor's Fundamentals Of Nursing (North American Ed./ 7th ed.) + ... Aschenbrenner Drug Therapy ... (Book w/ DVD)|Lippincott Williams & Wilkins||Out|2.0|4:3|313.95|NR|2013|Special Interest|1.33:1|9781469862095|2013-11-15 00:00:00|256201|2013-11-21 00:00:00|0
Taylor's Fundamentals Of Nursing (North American Ed./ 7th ed.) + ... Textbook Of Medical-Surgical Nursing (Book w/ DVD)|Lippincott Williams & Wilkins||Out|2.0|4:3|572.69|NR|2013|Special Interest|1.33:1|9781469861807|2013-11-15 00:00:00|256230|2013-11-21 00:00:00|0
Tell Your Friends!: The Concert Film! (Original Soundtrack/ DVD/CD Combo)|Aspecialthing|2013-12-03 00:00:00|Pending|2.0|4:3|14.99|NR|2011|Comedy|1.33:1|884501840675|2013-12-03 00:00:00|256237|2013-11-22 00:00:00|0
Tenebre|Anchor Bay||Out|5.1|LBX, 16:9|19.97|NR|1982|Horror|1.85:1|013131484892|2008-05-27 00:00:00|132947|2013-11-21 00:00:00|1
Thelonious Monk: Paris 1969 (DVD/CD Combo)|Blue Note Records||Out|2.0|4:3|13.98|NR|UNK|Music|1.33:1|602537460519|2013-11-25 00:00:00|255583|2013-11-19 00:00:00|1
Therese (2012)|MPI||Out|SUB|LBX, 16:9|24.98|NR|2012|Foreign|2.35:1|030306901893|2013-11-19 00:00:00|251588|2013-11-19 00:00:00|1
Thermal-Fluid Sciences With Multimedia Fluid Mechanics (DVD-ROM)|Cambridge University Press||Out|2.0|4:3|110|NR|2008|Special Interest|1.33:1|9780521514057|2008-05-05 00:00:00|191905|2013-11-21 00:00:00|1
These Thousand Hills|Fox||Out|2.0|4:3|14.98|NR|1959|Western|1.33:1|024543239048|2006-05-23 00:00:00|81141|2013-11-21 00:00:00|1
This Is Spinal Tap (MGM/UA/ Special Edition)|MGM/UA||Out|5.1|LBX, 16:9|14.98|R|1984|Comedy|1.85:1|027616852809|2000-09-12 00:00:00|7191|2013-11-21 00:00:00|1
Thizzn: The Documentary|All Game Entertainment||Postponed|2.0|4:3|8.98|NR|UNK|Music|1.33:1|725543881922|2013-08-20 00:00:00|235982|2013-11-21 00:00:00|1
Thomas [The Tank Engine] & Friends: Mud Glorious Mud (Anchor Bay)|Anchor Bay||Out|2.0|4:3|9.98|NR|UNK|Family|1.33:1|013131558098|2008-05-06 00:00:00|131064|2013-11-21 00:00:00|1
Thomas [The Tank Engine] & Friends: Percy's Ghostly Trick (Anchor Bay)|Anchor Bay||Out|2.0|4:3|9.98|NR|UNK|Family|1.33:1|013131483994|2007-03-20 00:00:00|103385|2013-11-21 00:00:00|1
Thomas [The Tank Engine] & Friends: Thomas And The Jet Engine (Anchor Bay w/ Toy Train)|Anchor Bay||Out|2.0|4:3|14.98|NR|UNK|Family|1.33:1|013131314793|2005-01-25 00:00:00|64213|2013-11-21 00:00:00|1
Thomas [The Tank Engine] & Friends: Thomas And The Toy Workshop (Anchor Bay / Starz)|Anchor Bay / Starz||Out|2.0|4:3|9.98|NR|UNK|Family|1.33:1|013131518993|2007-09-18 00:00:00|114584|2013-11-21 00:00:00|1
Thomas [The Tank Engine] & Friends: Thomas And The Toy Workshop (Anchor Bay)|Anchor Bay||Out|2.0|4:3|16.98|NR|UNK|Family|1.33:1|013131587791|2008-08-26 00:00:00|138459|2013-11-21 00:00:00|1
Thomas [The Tank Engine] & Friends: Totally Thomas (HIT Entertainment), Vol. 7|HIT Entertainment||Out|2.0|4:3|19.98|NR|UNK|Family|1.33:1|884487102576|2009-01-13 00:00:00|152797|2013-11-21 00:00:00|1
Thomas [The Tank Engine] & Friends: Trackside Tunes (Anchor Bay)|Anchor Bay||Out|2.0|4:3|9.98|NR|UNK|Family|1.33:1|013131557893|2008-03-04 00:00:00|128629|2013-11-21 00:00:00|1
Thomas [The Tank Engine] & Friends: Trust Thomas (Anchor Bay)|Anchor Bay||Out|2.0|4:3|9.98|NR|UNK|Family|1.33:1|013131482997|2007-01-23 00:00:00|99070|2013-11-21 00:00:00|1
Thomas [The Tank Engine] & Friends: Ultimate Christmas Collection (Anchor Bay / Starz/ Limited Holiday Edition)|Anchor Bay / Starz||Out|2.0|4:3|9.98|NR|VAR|Family|1.33:1|013131522198|2007-10-23 00:00:00|118015|2013-11-21 00:00:00|1
Three Stooges (Platinum): Stooge Mania: The Brideless Groom / Sing A Song Of Six Pants / Jerk Of All Trades / ...|Platinum||Discontinued|2.0|4:3|7.99|NR|VAR|Comedy|1.33:1|096009223793|2003-10-07 00:00:00|194831|2013-11-21 00:00:00|1
Thunderstruck (2004)|Anchor Bay||Out|2.0|LBX, 16:9|9.98|NR|2004|Comedy|2.35:1|013131330892|2005-09-06 00:00:00|67461|2013-11-21 00:00:00|1
Tinto Brass Collection, Vol. IV: The Voyeur / Monamour / Black Angel|Cult Epics|2013-12-17 00:00:00|Pending|SUB|LBX, 16:9|59.98|UR|VAR|Late Night|1.85:1|881190012499|2013-12-17 00:00:00|251954|2013-11-21 00:00:00|1
Titanic (1953/ Special Edition)|Fox||Out|2.0|4:3|14.98|NR|1953|Drama|1.33:1|024543077657|2003-09-02 00:00:00|33074|2013-11-21 00:00:00|1
To Do List|Sony Pictures||Out|5.1|LBX, 16:9|30.99|R|2013|Comedy|1.85:1|043396421431|2013-11-19 00:00:00|252406|2013-11-19 00:00:00|1
To Do List (Blu-ray)|Sony Pictures||Out|5.1 TRUEHD|LBX, 16:9, BLU-RAY|35.99|R|2013|Comedy|1.85:1|043396421400|2013-11-19 00:00:00|252436|2013-11-19 00:00:00|1
Tokyo Story (DVD & Blu-ray Combo)|Criterion Collection||Out|SUB|4:3, BLU-RAY|39.95|NR|1953|Foreign|1.37:1|715515110211|2013-11-19 00:00:00|252314|2013-11-19 00:00:00|1
Tom Peepers|Obsession Entertainment||Out|2.0|4:3|14.95|UR|1973|Late Night|1.33:1|019485855531|2013-11-19 00:00:00|252908|2013-11-19 00:00:00|1
Tony Roberts: Wired!|Salient Media||Out|2.0|LBX|6.95|NR|UNK|Comedy|1.85:1|883476012148|2010-05-04 00:00:00|171451|2013-11-21 00:00:00|1
Touched By An Angel: The 1st - 9th Seasons: The Complete Series|Paramount||Out|2.0|4:3|429.99|NR|VAR|TV Classics|1.33:1|032429144720|2013-11-19 00:00:00|251421|2013-11-19 00:00:00|1
Touched By An Angel: The 9th & Final Season|Paramount||Out|2.0|4:3|54.99|NR|2002|TV Classics|1.33:1|032429135179|2013-11-19 00:00:00|251418|2013-11-19 00:00:00|1
Tous Les Matins Du Monde (E1 Entertainment)|E1 Entertainment||Out|SUB|LBX, 16:9|24.98|NR|1991|Foreign|1.85:1|741952744399|2013-11-19 00:00:00|251996|2013-11-19 00:00:00|1
Tous Les Matins Du Monde (E1 Entertainment/ Blu-ray)|E1 Entertainment||Out|SUB|LBX, 16:9, BLU-RAY|34.98|NR|1991|Foreign|1.85:1|741952744498|2013-11-19 00:00:00|251982|2013-11-19 00:00:00|1
Town / Internal Affairs|Warner Brothers||Out|5.1|LBX, 16:9|19.94|R|VAR|VAR|VAR|883929351275|2013-11-19 00:00:00|250685|2013-11-19 00:00:00|1
Trading Volatility [Vix] ETNs, ETFs, And Derivatives (DVD-ROM w/ Book)|John Wiley & Sons||Out|2.0|4:3|60|NR|2013|Special Interest|1.33:1|9781118657829|2013-11-25 00:00:00|243572|2013-11-19 00:00:00|1
Transformers Armada (Rhino): Battle For The Mini-Cons|Rhino||Discontinued|2.0|4:3|11.95|NR|UNK|Anime|1.33:1|603497025220|2004-06-22 00:00:00|44302|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Best Battles|Rhino||Discontinued|2.0|4:3|11.95|NR|UNK|Anime|1.33:1|603497023424|2004-02-24 00:00:00|36583|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Best Battles (Limited Edition w/ Stickers)|Rhino||Discontinued|2.0|4:3|14.95|NR|UNK|Anime|1.33:1|603497030422|2004-03-30 00:00:00|41854|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Best Of The Autobots|Rhino||Discontinued|2.0|4:3|11.95|NR|UNK|Anime|1.33:1|603497025428|2004-08-24 00:00:00|47619|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Best Of The Decepticons|Rhino||Discontinued|2.0|4:3|11.95|NR|UNK|Anime|1.33:1|603497025527|2004-08-24 00:00:00|47642|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Flashbacks|Rhino||Discontinued|2.0|4:3|11.95|NR|UNK|Anime|1.33:1|603497023523|2004-03-02 00:00:00|36577|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Flashbacks (Limited Edition w/ Stickers)|Rhino||Discontinued|2.0|4:3|14.95|NR|UNK|Anime|1.33:1|603497030521|2004-03-30 00:00:00|41880|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Power Of The Mini-Cons|Rhino||Discontinued|2.0|4:3|11.95|NR|UNK|Anime|1.33:1|603497025329|2004-06-22 00:00:00|44297|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Season 1, Part 1|Rhino||Discontinued|2.0|4:3|49.95|NR|2002|Anime|1.33:1|603497025121|2004-11-09 00:00:00|52387|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Season 1, Part 2|Rhino||Discontinued|2.0|4:3|49.95|NR|2002|Anime|1.33:1|603497163526|2006-09-26 00:00:00|93108|2013-11-22 00:00:00|1
Transformers Armada (Rhino): Season 1, Part 2 (Alternate UPC)|Rhino||Discontinued|2.0|4:3|49.95|NR|2002|Anime|1.33:1|603497163267|2006-09-26 00:00:00|93139|2013-11-22 00:00:00|1
Transformers Armada (Shout! Factory): The Complete Series|Shout! Factory|2014-03-11 00:00:00|Pending|2.0|4:3|44.99|NR|VAR|Anime|1.33:1|826663147971|2014-03-11 00:00:00|256282|2013-11-22 00:00:00|0
Transformers Prime: Darkness Rising|Shout! Factory||Out|2.0|4:3|5.97|NR|2010|Animation|1.33:1|826663129892|2011-12-06 00:00:00|215568|2013-11-21 00:00:00|1
Transformers Prime: Ultimate Bumblebee|Shout! Factory|2014-02-25 00:00:00|Pending|2.0|LBX, 16:9|9.99|NR|UNK|Animation|1.78:1|826663147841|2014-02-25 00:00:00|256143|2013-11-20 00:00:00|0
Treme: The Complete 3rd Season|HBO||Out|5.1|LBX, 16:9|39.98|NR|2012|TV Classics|1.78:1|883929291557|2013-11-19 00:00:00|252111|2013-11-19 00:00:00|1
Treme: The Complete 3rd Season (Blu-ray)|HBO||Out|5.1|LBX, 16:9, BLU-RAY|49.99|NR|2012|TV Classics|1.78:1|883929291564|2013-11-19 00:00:00|252097|2013-11-19 00:00:00|1
True Power Of Water: Healing And Discovering Ourselves|Beyond Words Publishing||Discontinued|2.0|4:3|20|NR|2005|Special Interest|1.33:1|724868014237|2009-09-08 00:00:00|163033|2013-11-21 00:00:00|1
True Power Of Water: Healing And Discovering Ourselves (ISBN Version)|Beyond Words Publishing||Out|2.0|4:3|20|NR|2005|Special Interest|1.33:1|9781582701424|2005-09-15 00:00:00|256200|2013-11-21 00:00:00|0
TT 2013 Review|Duke Video||Out|2.0|LBX, 16:9|24.95|NR|2013|Sports|1.78:1|5017559121068|2013-11-19 00:00:00|252967|2013-11-19 00:00:00|1
TT 2013 Review (Blu-ray)|Duke Video||Out|2.0|LBX, 16:9, BLU-RAY|24.95|NR|2013|Sports|1.78:1|5017559120863|2013-11-19 00:00:00|252980|2013-11-19 00:00:00|1
TT Legends: The Inside Track|Duke Video||Out|2.0|4:3|24.95|NR|2013|Sports|1.33:1|5017559120900|2013-11-19 00:00:00|252909|2013-11-19 00:00:00|1
Twilight Zone (1959/ Image): The Complete Series|Image||Out|1.0|4:3|169.98|NR|VAR|TV Classics|1.33:1|014381864021|2013-11-19 00:00:00|252243|2013-11-19 00:00:00|1
UFC [Ultimate Fighting Championship] 132|Anchor Bay||Out|2.0|LBX, 16:9|19.98|NR|2011|Special Interest|1.85:1|013132336091|2011-09-13 00:00:00|210601|2013-11-21 00:00:00|1
UFC [Ultimate Fighting Championship] 145|Anchor Bay||Out|2.0|LBX, 16:9|19.98|NR|2012|Special Interest|1.85:1|013132500997|2012-07-31 00:00:00|227323|2013-11-21 00:00:00|1
UFC [Ultimate Fighting Championship] 77: Hostile Territory|Zuffa Entertainment||Out|2.0|LBX, 16:9|19.98|NR|2007|Special Interest|1.85:1|687797910295|2008-01-29 00:00:00|123217|2013-11-21 00:00:00|1
Ultimate Butt Body Sculpt|Gaiam||Discontinued|2.0|4:3|14.98|NR|2009|Exercise|1.33:1|018713546845|2009-11-10 00:00:00|166814|2013-11-22 00:00:00|1
Ultimate Gift|Fox||Out|5.1|LBX, 16:9|9.98|PG|2006|Drama|2.35:1|024543444862|2007-08-21 00:00:00|112183|2013-11-21 00:00:00|1
Ultrasound In Anesthetic Practice (Book w/ DVD)|Cambridge University Press||Out|2.0|4:3|99|NR|2009|Special Interest|1.33:1|9780521716239|2009-01-12 00:00:00|191655|2013-11-21 00:00:00|1
Unsolved Mysteries: UFO's (Box Set/ Special Edition)|First Look||Discontinued|5.1|4:3|29.98|NR|VAR|TV Classics|1.33:1|687797500694|2004-09-07 00:00:00|46088|2013-11-22 00:00:00|1
Vampire Wars|Manga Entertainment||Out|SUB|4:3|19.98|NR|2002|Anime|1.33:1|660200406028|2002-06-25 00:00:00|18318|2013-11-21 00:00:00|1
Venomous (Special Edition)|Fox||Out|5.1|LBX|9.98|PG-13|2001|Action/Adventure|1.85:1|024543033233|2002-01-22 00:00:00|15059|2013-11-21 00:00:00|1
Verdi: Messa Da Requiem: Ildebrando D´Arcangelo / Vittorio Grigolo / Michelle De Young|C Major||Out|5.1|LBX, 16:9|24.99|NR|UNK|Music|1.78:1|814337011475|2013-11-19 00:00:00|256264|2013-11-22 00:00:00|0
Verdi: Messa Da Requiem: Ildebrando D´Arcangelo / Vittorio Grigolo / Michelle De Young (Blu-ray)|C Major||Out|5.1|LBX, 16:9, BLU-RAY|39.99|NR|UNK|Music|1.78:1|814337011482|2013-11-19 00:00:00|256251|2013-11-22 00:00:00|0
Viewpoint Level 2|Cambridge University Press||Out|2.0|4:3|158|NR|2013|Special Interest|1.33:1|9781107679900|2013-11-25 00:00:00|252763|2013-11-19 00:00:00|1
Violet & Daisy (Dist. by Universal)|New Video||Out|2.0|LBX, 16:9|29.95|R|2011|Action/Comedy|2.35:1|025192209635|2013-11-19 00:00:00|252078|2013-11-19 00:00:00|1
Violet & Daisy (DVD & Blu-ray Combo)|New Video||Out|2.0|LBX, 16:9, BLU-RAY|34.95|R|2011|Action/Comedy|2.35:1|025192209994|2013-11-19 00:00:00|252074|2013-11-19 00:00:00|1
Visitors (2003)|First Look||Out|2.0|LBX|7.99|R|2003|Horror|2.35:1|687797104441|2007-01-30 00:00:00|99821|2013-11-22 00:00:00|1
Vivien Leigh Anniversary Collection (Blu-ray): Dark Journey / Fire Over England / Sidewalks Of London / Storm In A Tea Cup|Cohen Media Group||Out|2.0|4:3, BLU-RAY|59.98|NR|VAR|VAR|1.37:1|741952759096|2013-11-19 00:00:00|251910|2013-11-19 00:00:00|1
Vivien Leigh Anniversary Collection: Dark Journey / Fire Over England / Sidewalks Of London / Storm In A Tea Cup|Cohen Media Group||Out|2.0|4:3|49.98|NR|VAR|VAR|1.37:1|741952758990|2013-11-19 00:00:00|251929|2013-11-19 00:00:00|1
Von Richtofen And Brown|MGM/UA||Out|2.0|LBX|14.98|PG-13|1971|War|1.85:1|027616073884|2007-04-24 00:00:00|103866|2013-11-21 00:00:00|1
Walk The Line (Widescreen)|Fox||Out|5.1/DTS|LBX, 16:9|14.98|PG-13|2005|Drama|2.40:1|024543379799|2007-01-16 00:00:00|99770|2013-11-21 00:00:00|1
Walking Dead: The Complete 3rd Season (Blu-ray/ Limited Edition)|Anchor Bay||Out|5.1 TRUEHD|LBX, 16:9, BLU-RAY|149.99|NR|2012|TV Classics|1.78:1|013132605401|2013-08-27 00:00:00|248343|2013-11-21 00:00:00|1
Warcry: Omega|End Of The Light||Out|2.0|4:3|18.99|NR|UNK|Music|1.33:1|820103590723|2013-11-19 00:00:00|254479|2013-11-19 00:00:00|1
Watchful Eye (Platium)|Echo Bridge||Discontinued|2.0|4:3|6.99|R|2002|Mystery/Suspense|1.33:1|096009444198|2006-05-09 00:00:00|80766|2013-11-21 00:00:00|1
Watercolor Mixed Media|North Light Books|2013-12-24 00:00:00|Pending|2.0|4:3|29.99|NR|2013|Special Interest|1.33:1|9781440334238|2013-12-24 00:00:00|247009|2013-11-22 00:00:00|1
Watercolor Wet Glazing|North Light Books|2013-12-24 00:00:00|Pending|2.0|4:3|29.99|NR|2013|Special Interest|1.33:1|9781440334221|2013-12-24 00:00:00|246980|2013-11-22 00:00:00|1
We The People: From Crispus Attucks To Barack Obama|Music Video Distributors||Out|2.0|4:3|14.95|NR|2010|Documentary|1.33:1|760137593393|2013-11-19 00:00:00|251013|2013-11-19 00:00:00|1
We're The Millers (Extended Cut w/ Digital Copy)|Warner Brothers||Out|5.1|LBX, 16:9|28.98|R|2013|Comedy|2.35:1|883929316649|2013-11-19 00:00:00|253637|2013-11-19 00:00:00|1
We're The Millers (Extended Cut/ Blu-ray/ Rental Ready)|Warner Brothers||Out|5.1 DTS-HD|LBX, 16:9, BLU-RAY|24.97|R|2013|Comedy|2.35:1|883929317844|2013-11-19 00:00:00|253711|2013-11-19 00:00:00|1
We're The Millers (Extended Cut/ DVD & Blu-ray Combo w/ Digital Copy)|Warner Brothers||Out|5.1 DTS-HD|LBX, 16:9, BLU-RAY|35.99|R|2013|Comedy|2.35:1|883929317646|2013-11-19 00:00:00|253716|2013-11-19 00:00:00|1
We're The Millers (Extended Cut/ Rental Ready)|Warner Brothers||Out|5.1|LBX, 16:9|22.97|R|2013|Comedy|2.35:1|883929316632|2013-11-19 00:00:00|253667|2013-11-19 00:00:00|1
What Finance Has Taught Me|John Wiley & Sons||Out|2.0|4:3|60|NR|2013|Special Interest|1.33:1|9781118716977|2013-11-25 00:00:00|255091|2013-11-19 00:00:00|1
Who Made The Potatoe Salad?|Fox||Out|5.1|LBX|14.98|NR|2006|Comedy|1.85:1|024543392293|2006-11-07 00:00:00|92507|2013-11-21 00:00:00|1
Wild In The Country|Fox||Out|2.0|LBX|9.98|PG|1961|Drama|2.35:1|024543048183|2002-08-13 00:00:00|18716|2013-11-21 00:00:00|1
Wild In The Country (SensorMatic)|Fox||Out|2.0|LBX|9.98|PG|1961|Drama|2.35:1|024543048190|2002-08-13 00:00:00|124805|2013-11-21 00:00:00|1
Wing And A Prayer (1944)|Fox||Out|1.0|4:3|14.98|NR|1944|War|1.33:1|024543025368|2002-05-21 00:00:00|13579|2013-11-21 00:00:00|1
Woman Thou Art Loosed (Special Edition)|Fox||Out|5.1|LBX, 16:9|26.98|R|2004|Drama|2.35:1|024543231356|2006-04-11 00:00:00|79651|2013-11-21 00:00:00|1
Working Miracles|Genius Products||Out|2.0|4:3|6.95|NR|2009|Drama|1.33:1|883476013602|2010-05-04 00:00:00|175924|2013-11-21 00:00:00|1
World Poker Tour: In The Money (Book w/ DVD)|HarperCollins||Out|2.0|4:3|15.99|NR|2006|Special Interest|1.33:1|9780060763053|2006-03-01 00:00:00|193756|2013-11-22 00:00:00|1
World's End|Universal||Out|5.1|LBX, 16:9|29.98|R|2013|Comedy|2.35:1|025192175305|2013-11-19 00:00:00|253147|2013-11-19 00:00:00|1
World's End (Blu-ray) / Hot Fuzz (Blu-ray) / Shaun Of The Dead (Blu-ray)|Universal||Out|5.1 DTS-HD|LBX, 16:9, BLU-RAY|49.98|R|2013|Comedy|2.35:1|025192214189|2013-11-19 00:00:00|253139|2013-11-19 00:00:00|1
World's End (DVD & Blu-ray Combo w/ Digital Copy)|Universal||Out|5.1 DTS-HD|LBX, 16:9, BLU-RAY|34.98|R|2013|Comedy|2.35:1|025192175268|2013-11-19 00:00:00|253203|2013-11-19 00:00:00|1
World's End / Hot Fuzz / Shaun Of The Dead|Universal||Out|5.1|LBX, 16:9|39.98|R|2013|Comedy|2.35:1|025192214202|2013-11-19 00:00:00|253211|2013-11-19 00:00:00|1
WWE: Best Of War Games|WWE Home Video||Out|5.1|4:3|19.95|NR|VAR|Special Interest|1.33:1|651191951574|2013-06-25 00:00:00|244053|2013-11-21 00:00:00|1
WWE: Best Of War Games (Blu-ray)|WWE Home Video||Out|5.1|4:3, BLU-RAY|19.97|NR|VAR|Special Interest|1.33:1|651191952052|2013-06-25 00:00:00|244018|2013-11-21 00:00:00|1
WWE: CM Punk: Best In The World|WWE Home Video||Out|5.1|4:3|14.93|NR|2012|Special Interest|1.33:1|651191950737|2012-10-09 00:00:00|231426|2013-11-21 00:00:00|1
WWE: History Of The WWE|WWE Home Video||Out|5.1|4:3|29.93|NR|2013|Special Interest|1.33:1|651191951765|2013-11-19 00:00:00|250986|2013-11-19 00:00:00|1
WWE: History Of The WWE (Blu-ray)|WWE Home Video||Out|5.1|LBX, 16:9, BLU-RAY|39.95|NR|2013|Special Interest|1.78:1|651191951772|2013-11-19 00:00:00|251031|2013-11-19 00:00:00|1
WWE: In Your House: The Best Of WWE In Your House|WWE Home Video||Out|5.1|4:3|19.95|NR|VAR|Special Interest|1.33:1|651191951505|2013-04-30 00:00:00|241684|2013-11-21 00:00:00|1
WWE: In Your House: The Best Of WWE In Your House (Blu-ray)|WWE Home Video||Out|5.1|4:3, BLU-RAY|19.97|NR|VAR|Special Interest|1.33:1|651191951512|2013-04-30 00:00:00|241688|2013-11-21 00:00:00|1
WWE: Royal Rumble 2014|WWE Home Video|2014-02-25 00:00:00|Pending|5.1|4:3|19.93|NR|2014|Special Interest|1.33:1|651191952601|2014-02-25 00:00:00|256115|2013-11-20 00:00:00|0
WWE: Royal Rumble 2014 (Blu-ray)|WWE Home Video|2014-02-25 00:00:00|Pending|5.1|LBX, 16:9, BLU-RAY|29.95|NR|2014|Special Interest|1.78:1|651191952618|2014-02-25 00:00:00|256144|2013-11-20 00:00:00|0
WWE: Shawn Michaels Vs. Bret Hart|WWE Home Video||Out|2.0|4:3|14.93|NR|2011|Special Interest|1.33:1|651191949793|2011-10-25 00:00:00|212254|2013-11-21 00:00:00|1
WWE: Shawn Michaels: Wrestlemania Matches|WWE Home Video|2014-02-11 00:00:00|Pending|5.1|4:3|29.93|NR|VAR|Special Interest|1.33:1|651191952625|2014-02-11 00:00:00|256112|2013-11-20 00:00:00|0
WWE: Shawn Michaels: Wrestlemania Matches (Blu-ray)|WWE Home Video|2014-02-11 00:00:00|Pending|5.1|LBX, 16:9, BLU-RAY|39.95|NR|VAR|Special Interest|1.78:1|651191952632|2014-02-11 00:00:00|256123|2013-11-20 00:00:00|0
WWE: Superstars Of WCW Bundle (Limited Edition)|WWE Home Video||Discontinued|2.0|4:3|154.75|NR|VAR|Special Interest|1.33:1|651191946327|2007-07-03 00:00:00|114617|2013-11-22 00:00:00|1
WWE: Top 25 Rivalries|WWE Home Video||Out|5.1|4:3|19.95|NR|2013|Special Interest|1.33:1|651191951543|2013-05-28 00:00:00|241708|2013-11-21 00:00:00|1
WWE: Top 25 Rivalries (Blu-ray)|WWE Home Video||Out|5.1|4:3, BLU-RAY|19.97|NR|2013|Special Interest|1.33:1|651191951550|2013-05-28 00:00:00|241857|2013-11-21 00:00:00|1
WWE: WCW PPV Matches (Blu-ray)|WWE Home Video|2014-03-11 00:00:00|Pending|5.1|LBX, 16:9, BLU-RAY|39.95|NR|UNK|Special Interest|1.78:1|651191952588|2014-03-11 00:00:00|256256|2013-11-22 00:00:00|0
WWE: Wrestlemania XXIX (Blu-ray)|WWE Home Video||Out|5.1|4:3, BLU-RAY|29.95|NR|2013|Special Interest|1.33:1|651191951536|2013-05-14 00:00:00|241840|2013-11-21 00:00:00|1
WWJD II: The Woodcarver|Nasser Entertainment||Out|2.0|LBX, 16:9|6.95|PG|2012|Drama|1.85:1|883476062242|2012-03-06 00:00:00|220666|2013-11-21 00:00:00|1
X-15|MGM/UA||Out|2.0|LBX|14.98|NR|1962|Drama|2.35:1|027616902214|2004-02-03 00:00:00|36397|2013-11-21 00:00:00|1
X-Files: Fight The Future: The Movie (Special Edition/ DTS/ SensorMatic)|Fox||Out|5.1/DTS|LBX, 16:9|9.98|PG-13|1998|SciFi|2.35:1|024543010951|2001-01-23 00:00:00|123932|2013-11-21 00:00:00|1
X-Men (Special Edition/ Old Version/ 2005 Release)|Fox||Out|5.1|LBX, 16:9|14.98|PG-13|2000|SciFi|2.35:1|024543900955|2005-09-06 00:00:00|71036|2013-11-21 00:00:00|1
X2: X-Men United (Widescreen/ Special Edition)|Fox||Out|5.1/DTS|LBX, 16:9|14.98|PG-13|2003|SciFi|2.35:1|024543904854|2005-09-06 00:00:00|71020|2013-11-21 00:00:00|1
X2: X-Men United (Widescreen/ Special Edition/ Steelbook)|Fox||Out|5.1/DTS|LBX, 16:9|22.98|PG-13|2003|SciFi|2.35:1|024543442257|2007-06-05 00:00:00|107429|2013-11-21 00:00:00|1
Year-Round Vegetable Production With Eliot Coleman|Chelsea Green||Out|2.0|4:3|39.95|NR|2010|Special Interest|1.33:1|9781603582896|2010-09-30 00:00:00|191653|2013-11-22 00:00:00|1
Yoga Journal: Yoga For Core Strength|Yoga Journal||Out|2.0|4:3|19.99|NR|2013|Exercise|1.33:1|040232028380|2013-11-19 00:00:00|252096|2013-11-19 00:00:00|1
Young Pioneers / The Pathfinder (1996)|Echo Bridge|2014-01-07 00:00:00|Pending|2.0|4:3|9.99|VAR|VAR|VAR|1.33:1|096009204846|2014-01-07 00:00:00|256209|2013-11-21 00:00:00|0
